msoa11cd,house_price_median_yrto_dec_95,house_price_median_yrto_sep_21,house_price_mean_median_1995to2000,house_price_mean_median_2017to2021
E02001709,81000,295000,84723.68421052632,276131.5789473684
E02001710,29712.5,139500,34050.65789473684,121544.68421052632
E02001711,39950,262000,43008.42105263158,178578.15789473685
E02001712,60250,310000,68212.8947368421,272381.5789473684
E02001713,69975,360000,78386.84210526316,294171.05263157893
E02001714,59000,250000,73669.73684210527,228656.97368421053
E02001715,46000,156000,52127.63157894737,162118.42105263157
E02001718,38500,123500,35453.94736842105,136134.92105263157
E02001719,49000,180000,60220.18421052631,170459.2105263158
E02001720,57500,275000,65419.73684210526,243325.68421052632
E02001721,40000,162750,46102.63157894737,151713.15789473685
E02001722,43750,124725,43469.73684210526,127673.15789473684
E02001723,33000,132000,31055.263157894737,134549.07894736843
E02001724,59950,251000,68921.05263157895,226282.36842105264
E02001725,37750,135000,39765.78947368421,127864.47368421052
E02001726,38250,146500,38676.31578947369,127152.5
E02001727,41000,154250,43351.31578947369,138855.26315789475
E02001728,39975,133500,39268.42105263158,117940.78947368421
E02001729,35000,218780,35981.78947368421,164488.42105263157
E02001730,44500,149000,51372.36842105263,133105.26315789475
E02001731,49250,170000,51729.21052631579,150054.6052631579
E02001732,35500,132000,36748.68421052631,127518.94736842105
E02001733,32000,121500,34832.89473684211,118785.3947368421
E02001734,35000,130000,33169.73684210526,123559.21052631579
E02001735,26000,90500,26394.736842105263,79630.26315789473
E02001736,27000,87250,21452.63157894737,84684.21052631579
E02001737,23750,85000,22311.842105263157,100035
E02006893,55000,188000,56413.15789473684,169770.7894736842
E02001738,74950,350995,80185.52631578948,336918.6842105263
E02001739,47725,118000,49994.73684210526,117994.73684210527
E02001740,65000,375000,75497.36842105263,311061.84210526315
E02001741,47500,169950,53714.47368421053,171902.63157894736
E02001742,57000,258950,60382.23684210526,224536.84210526315
E02001743,47000,250000,51255.26315789474,214408.94736842104
E02001744,48000,199950,51322.71052631579,203595.26315789475
E02001745,37000,148000,46434.92105263158,129395
E02001746,50500,220000,52534.21052631579,191142.7894736842
E02001747,59950,271000,63810.73684210526,235020
E02001748,29950,167500,45864.44736842105,199298.68421052632
E02001749,56000,162725,55772.36842105263,171878.94736842104
E02001750,70475,235000,68984.21052631579,221407.23684210525
E02001751,44893.5,160000,47247.34210526316,187944.86842105264
E02001752,40500,140250,40281.57894736842,125013.15789473684
E02001753,49950,275000,60028.42105263158,228753.94736842104
E02001754,36000,213750,52112,178823.68421052632
E02001755,59000,215000,64303.28947368421,230009.34210526315
E02001756,33000,152000,35700,140826.31578947368
E02001757,51250,158250,56690.78947368421,154302.63157894736
E02001758,54697.5,122000,46788.15789473684,127199.68421052632
E02001759,36000,170000,47725.65789473684,130136.84210526316
E02001760,27500,112500,27325.052631578947,95689.47368421052
E02001761,32500,128050,38596.71052631579,120410.52631578948
E02001762,37500,197475,38786.84210526316,180240.7894736842
E02001763,33000,120000,33177.78947368421,105552.63157894737
E02001764,35950,115000,40144.26315789474,127886.84210526316
E02001765,26250,111000,27711.447368421053,111210.52631578948
E02001766,27750,115000,28164.473684210527,103138.15789473684
E02001767,35500,130000,35076.84210526316,112521.05263157895
E02005706,34500,124000,37247.36842105263,114789.47368421052
E02005707,51090,233000,57550.73684210526,187487.1052631579
E02005708,52750,250000,56713.15789473684,206296
E02005702,66500,285995,79147.36842105263,274364.86842105264
E02005703,40250,165000,45681.57894736842,150828.94736842104
E02005704,47000,195000,52227.5,184835.52631578947
E02005705,70000,246850,75142.1052631579,241401.31578947368
E02005720,34000,141500,39546.05263157895,132776.31578947368
E02005734,24725,97500,24128.947368421053,82721.05263157895
E02005735,22500,60250,22791.315789473683,52776.31578947369
E02005721,38000,200000,57764.42105263158,217802.68421052632
E02005737,55950,139975,56520.39473684211,128929.6052631579
E02005736,40000,131250,39398.68421052631,133902.63157894736
E02005738,39000,117000,39739.26315789474,116599.73684210527
E02005722,76000,396247.5,105810.52631578948,291256.9736842105
E02005723,45500,148775,52816.97368421053,150062.73684210525
E02005739,43000,109950,44734.89473684211,107476.31578947368
E02005724,71500,245000,81000,246983.94736842104
E02005727,47000,230000,55545.94736842105,186927.63157894736
E02005740,27725,110000,29174.21052631579,84298.15789473684
E02005741,63250,174000,66114.86842105263,167115.7894736842
E02005709,29500,71250,25316.28947368421,87584.47368421052
E02005710,28000,106750,28469.71052631579,114646.36842105263
E02005711,31500,107900,35495.92105263158,90176.31578947368
E02005712,41000,149950,46169.60526315789,145960.13157894736
E02005713,52975,154000,51596.05263157895,144350
E02005714,57500,245250,68627.63157894737,190790.7894736842
E02005716,37000,147250,40675.5,158293.94736842104
E02005715,33950,148000,35109.21052631579,139363.42105263157
E02005717,48000,178250,49992.10526315789,166050
E02005718,28500,161500,36117.10526315789,138931.05263157896
E02005719,39950,166000,40380.34210526316,144728.2894736842
E02005725,116500,361247.5,119581.57894736843,304055.55263157893
E02005726,123000,495000,144985.52631578947,447180.5263157895
E02005730,74000,238000,72336.84210526316,224576.18421052632
E02005729,54750,260000,71718.34210526316,231644.73684210525
E02005728,47000,156000,47505.26315789474,138303.02631578947
E02005731,41725,141000,52089.21052631579,148444.73684210525
E02005732,81500,368000,96563.68421052632,320690.65789473685
E02005733,62402.5,239000,71950.13157894737,218532.36842105264
E02002515,34500,85750,33650,80378.94736842105
E02002516,39000,119000,40709.21052631579,112265.3947368421
E02002517,37250,125000,38326.05263157895,104800.52631578948
E02002518,49950,155000,54498.02631578947,150349.34210526315
E02002519,40000,145000,44278.55263157895,134052.5
E02002520,49000,163000,50417.10526315789,162430.26315789475
E02002521,43000,177000,49763.15789473684,166842.1052631579
E02002523,29000,70000,24065.657894736843,56463.15789473684
E02002524,44990,119975,48366.05263157895,116418.42105263157
E02002525,38995,101000,39430,97776.31578947368
E02002526,46000,144500,41715.34210526316,127089.34210526316
E02002527,28000,77000,27240.263157894737,66705
E02002529,45750,152250,48432.89473684211,136525
E02002530,39500,113997.5,37861.84210526316,109167.1052631579
E02002532,38000,118500,38148.68421052631,121511.84210526316
E02002533,54000,190000,59078.81578947369,183222.23684210525
E02002534,55500,202500,62051.31578947369,167868.42105263157
E02006812,50000,152500,52002.63157894737,144745.26315789475
E02006910,37225,127500,35871.71052631579,120996.44736842105
E02001768,35000,126500,38825.05263157895,120061.84210526316
E02001769,31500,105000,35146.05263157895,111297.76315789473
E02001770,34500,126000,38009.86842105263,123507.8947368421
E02001771,47750,190000,55389.47368421053,167877.8947368421
E02001772,34500,177000,36202.63157894737,160499.44736842104
E02001773,55000,205000,59638.15789473684,174733.55263157896
E02001774,36250,115000,36098.68421052631,105710.52631578948
E02001775,58950,131000,45532.89473684211,127169.73684210527
E02001776,38000,130000,36860.52631578947,130588.94736842105
E02001777,40000,146000,39313.15789473684,143672.76315789475
E02001778,28000,84000,30209.21052631579,82690.78947368421
E02001779,33950,111750,37244.73684210526,107092.1052631579
E02001780,55000,160000,63721.05263157895,139321.57894736843
E02001781,30000,96000,33460.13157894737,86485.52631578948
E02001782,37000,158000,40705.26315789474,174642.63157894736
E02001783,36975,93000,36269.73684210526,97090.78947368421
E02001784,54950,129000,53126.57894736842,127869.63157894737
E02001785,59950,178975,57960.47368421053,148531.84210526315
E02001786,36954,122500,39556.78947368421,102500
E02001787,40875,115000,40336.84210526316,115560.52631578948
E02001788,49500,158500,53015.78947368421,140648.68421052632
E02001789,79625,295000,83735.52631578948,254785.52631578947
E02001790,56000,210000,60531.44736842105,173403.94736842104
E02002535,46200,147000,53783.05263157895,138464.34210526315
E02002536,36000,119950,36240.39473684211,107046.05263157895
E02002537,33950,92000,31646.57894736842,82802.63157894737
E02002538,36500,121500,35131.57894736842,111289.47368421052
E02002539,84000,250997.5,84936.81578947368,254460.07894736843
E02002540,48000,174950,51510.52631578947,163994.73684210525
E02002541,35000,115000,38290.10526315789,110322.23684210527
E02002542,33750,86500,33289.47368421053,87486.84210526316
E02002543,39375,105000,45788.15789473684,112625
E02002544,27250,105000,29134.736842105263,100761.84210526316
E02002545,45000,136500,45234.21052631579,126473.55263157895
E02002546,32000,116000,31640.78947368421,91735.52631578948
E02002547,50788,185000,57604.18421052631,165923.68421052632
E02002548,28500,130000,24871.57894736842,136632.76315789475
E02002549,54500,155000,51946.05263157895,142986.84210526315
E02002550,45000,185000,51182.89473684211,160802.36842105264
E02002551,32500,69999.5,27812.236842105263,65235.86842105263
E02002552,40000,125000,42364.34210526316,115853.94736842105
E02002553,41997.5,121750,43936.18421052631,116025.92105263157
E02002554,35500,121000,40572.36842105263,122325
E02002555,52000,182000,55045.26315789474,190557.8947368421
E02002556,60000,226000,64302.36842105263,204327.5
E02002557,68500,198000,72075,193614.34210526315
E02002558,65300,245000,68253.94736842105,243995.26315789475
E02001791,57050,183000,57096.05263157895,167117.36842105264
E02001792,48500,225000,53676.31578947369,173148.68421052632
E02001793,33050,80000,31223.684210526317,82905.26315789473
E02001794,24000,94750,30506.57894736842,88314.47368421052
E02001795,26750,95000,27185.526315789473,84276.31578947368
E02001796,39725,138975,47530.26315789474,126315.78947368421
E02001797,49950,160000,52365.78947368421,148393.42105263157
E02001798,55200,100000,41863.15789473684,91892.1052631579
E02001799,25000,85000,27148.684210526317,76982.8947368421
E02001800,35950,120500,47618.81578947369,113460.52631578948
E02001801,30000,66000,30398.684210526317,71776.31578947368
E02001802,27500,109000,27047.157894736843,110852.23684210527
E02001803,33550,74975,34233.73684210526,73660.26315789473
E02001804,40000,104000,40846.05263157895,102970.52631578948
E02001805,44750,130000,45819.47368421053,130460.52631578948
E02001806,26000,68400,25486.842105263157,65190.76315789474
E02001807,52000,167500,50147.36842105263,174996.18421052632
E02001808,40000,125000,42118.42105263158,110881.57894736843
E02001809,40450,148500,44992.10526315789,122886.84210526316
E02001810,42250,138550,43621.05263157895,123402.63157894737
E02001811,46500,119950,41401.18421052631,104152.63157894737
E02001812,60000,208075,67148.68421052632,178093.42105263157
E02001813,32000,103550,31560.526315789473,92514.47368421052
E02001814,40000,141500,39656.57894736842,129911.97368421052
E02001815,64000,210000,73176.84210526316,186760.5
E02001816,37000,102000,40067.10526315789,97536.84210526316
E02001817,34975,96000,33935.52631578947,127798.68421052632
E02001818,37000,150000,45906.57894736842,159793.15789473685
E02001819,53000,189995,59826.31578947369,177061.1052631579
E02001820,47000,160000,55325.65789473684,158304.47368421053
E02001821,49950,164250,60344.60526315789,147375.15789473685
E02001822,46750,118000,51096.18421052631,138124.26315789475
E02001823,31000,100000,30455.263157894737,123004.5
E02001824,41500,132750,47566.71052631579,125774.31578947368
E02001825,29950,129950,32825,131233.68421052632
E02001826,28000,118000,28900,126862.8947368421
E02003965,44375,160000,47282.89473684211,152578.94736842104
E02003966,65250,264750,73855.26315789473,235578.94736842104
E02003967,45000,180000,46230.26315789474,151793.2894736842
E02003968,38000,140000,40056.57894736842,137065
E02003969,26000,87500,27651.315789473683,80263.15789473684
E02003970,50000,230000,52135.65789473684,204776.31578947368
E02003971,61800,274999,66200,236709.15789473685
E02003972,38000,140000,39693.52631578947,130650
E02003973,28000,86500,27668.42105263158,84761.84210526316
E02003974,45500,120750,45171.05263157895,126072.36842105263
E02003975,49000,179000,50513.15789473684,189465.52631578947
E02003976,71000,330000,80351.31578947368,301894.7368421053
E02003977,35750,150000,41207.89473684211,131728.81578947368
E02003978,39950,140000,38369.07894736842,135230.26315789475
E02003979,58500,240000,60667.07894736842,215681.57894736843
E02003980,23000,90000,23471.052631578947,83440.78947368421
E02003981,32500,141500,36450,128828.81578947368
E02003982,45725,205000,51347.36842105263,189694.47368421053
E02003983,24000,110000,24780.552631578947,93106.18421052632
E02003984,15000,69600,15597.368421052632,63073.68421052631
E02003985,31500,129997.5,32150,115115.3947368421
E02003986,26500,122250,28803.947368421053,105670.78947368421
E02002615,45000,139000,45423.68421052631,137644.73684210525
E02002616,53000,180250,49194.73684210526,155956.57894736843
E02002617,23250,98500,23836.842105263157,89578.94736842105
E02002618,40250,126500,34268.42105263158,106547.36842105263
E02002619,27000,94000,27342.36842105263,87528.94736842105
E02002620,29950,106250,27774.342105263157,85464.63157894737
E02002621,20000,85000,20092.105263157893,83197.36842105263
E02002622,26500,90500,26323.684210526317,78376.65789473684
E02002623,26450,75000,26024.36842105263,68789.47368421052
E02002624,56000,180000,59700,181522.36842105264
E02002625,35000,150000,45927.34210526316,124155.21052631579
E02002626,38625,123000,41161.84210526316,106572.36842105263
E02002627,36500,172475,54375.65789473684,150036.84210526315
E02002628,30000,110000,31148.684210526317,91986.84210526316
E02002629,26500,82000,27040,76065.78947368421
E02002630,28500,110000,28958.157894736843,97871.05263157895
E02002631,45000,155000,43665.78947368421,136168.42105263157
E02002632,65000,275750,65250,227448.68421052632
E02002633,46250,132000,46841.97368421053,124178.94736842105
E02002634,45725,125250,49098.68421052631,124222.36842105263
E02002635,47000,149000,50167.10526315789,134669.73684210525
E02002636,38500,127000,43242.10526315789,112418.42105263157
E02002637,44500,130500,45942.10526315789,124489.47368421052
E02002638,42500,130000,42894.73684210526,98563.15789473684
E02002639,31000,80000,30976.28947368421,81011.84210526316
E02002640,32500,75500,31307.894736842107,73336.84210526316
E02002641,41500,119000,41178.94736842105,112446.05263157895
E02002642,34250,79500,37310.52631578947,73671.05263157895
E02002643,34500,107000,37257.89473684211,92881.57894736843
E02002644,41000,119950,42218.15789473684,113960.5
E02002645,36500,77500,34881.57894736842,85052.63157894737
E02002646,41275,123000,40985.13157894737,116452.63157894737
E02002647,36000,93000,34641.84210526316,87965.52631578948
E02002648,36000,100000,37120.78947368421,94535.52631578948
E02002649,49000,145000,47194.73684210526,129773.42105263157
E02002650,44500,145000,46595.52631578947,143892.1052631579
E02002651,49000,148750,49669.73684210526,135906.57894736843
E02000984,68750,250000,71447.23684210527,211221.05263157896
E02000985,68250,243750,68243.94736842105,204411.84210526315
E02000986,48000,162500,50139.34210526316,150184.2105263158
E02000987,41500,153385,38289.47368421053,129676.18421052632
E02000988,28500,122500,35806.05263157895,103715.78947368421
E02000989,54000,220000,57015.52631578947,187558.42105263157
E02000990,40000,206497.5,53522.36842105263,169894.86842105264
E02000991,34000,145000,38425.78947368421,127644.73684210527
E02000992,42000,198750,49786.57894736842,168972.36842105264
E02000993,24475,119000,23361.842105263157,142632.1052631579
E02000994,25000,86500,22025,79171.05263157895
E02000995,59000,206000,60602.5,189355.13157894736
E02000996,36575,121500,40101.31578947369,107578.94736842105
E02000997,55000,215000,57670.39473684211,183703.68421052632
E02000998,25000,94000,24742.105263157893,80864.44736842105
E02000999,29950,90000,29410.526315789473,80193.42105263157
E02001000,32000,115000,30450.78947368421,98144.73684210527
E02001001,38500,195000,41751.68421052631,141898.2894736842
E02001002,39000,150000,38630.92105263158,129297.36842105263
E02001003,75000,308500,86239.47368421052,258615.7894736842
E02001004,18500,100000,21992.763157894737,80136.84210526316
E02001005,30000,95000,29726.315789473683,82984.21052631579
E02001006,29750,95000,28868.28947368421,85578.94736842105
E02001007,39000,166500,42134.92105263158,143195.65789473685
E02001008,29475,95000,29073.684210526317,84627.63157894737
E02001009,29500,139500,32978.81578947369,117421.05263157895
E02001010,30000,119500,28784.605263157893,95670.52631578948
E02001011,49000,190000,57328.28947368421,174021.05263157896
E02001012,32125,142500,36061.84210526316,124644.73684210527
E02001013,56250,229500,63011.84210526316,192315.7894736842
E02001014,35725,140000,38181.44736842105,134091.8947368421
E02001015,33500,116997.5,35314.86842105263,102447.23684210527
E02001016,30000,136000,30807.894736842107,111801.5
E02001017,44000,155000,46214.36842105263,129992.1052631579
E02001018,56000,179225,52679.02631578947,157994.73684210525
E02005176,43500,125000,45665.78947368421,118498.68421052632
E02005177,29000,70000,30171.184210526317,63947.97368421053
E02005178,15000,56000,16036.842105263158,48274.10526315789
E02005179,30000,95000,30243.42105263158,81105.26315789473
E02005180,57000,172000,56065.78947368421,155541.7105263158
E02005181,29250,88475,29310.526315789473,78232.31578947368
E02005182,23975,69000,27194.736842105263,57776.42105263158
E02005183,46000,125750,43665.78947368421,113028
E02005184,54975,208000,52798.13157894737,173456.57894736843
E02005185,18125,64479.5,21852.63157894737,61054.23684210526
E02005186,53995,154750,54591.97368421053,143130
E02006881,27250,115500,31164.473684210527,102525.26315789473
E02001019,43000,198269,47644.55263157895,171248.3947368421
E02001020,67000,300000,75556.57894736843,267409.1842105263
E02001021,59000,236300,65689.15789473684,209579.07894736843
E02001022,40850,178750,47086.18421052631,157418.42105263157
E02001023,56500,288000,64380.26315789474,197907.8947368421
E02001024,48000,200000,51799.34210526316,169944.6052631579
E02001025,35975,138000,39660.52631578947,121246.84210526316
E02001026,26500,109000,24422.236842105263,94368.1052631579
E02001027,33750,145000,34681.44736842105,123697.5
E02001028,63950,283750,67928.94736842105,226052.63157894736
E02001029,33995,147497.5,37491.84210526316,126848.8947368421
E02001030,57200,202000,58737.5,200737.47368421053
E02001031,45500,166500,46444.73684210526,144605.26315789475
E02001032,39950,173000,40986.57894736842,142760.52631578947
E02001033,36900,143000,38261.84210526316,128343.57894736843
E02001034,25000,139000,27939.473684210527,105748.68421052632
E02001035,57950,250000,61322.89473684211,211948.68421052632
E02001036,37000,177500,40106.42105263158,157002.63157894736
E02001037,58250,292500,60006.31578947369,248317.2105263158
E02001038,45000,192250,42332.89473684211,167973.68421052632
E02001039,47500,182000,46076.97368421053,161786.84210526315
E02001040,48000,244499.5,49379.60526315789,212657.86842105264
E02001041,39750,224025,42139.47368421053,195620.97368421053
E02001042,45425,265750,50011.84210526316,218988.15789473685
E02001043,45000,262000,47779.60526315789,220770.92105263157
E02001044,47000,290000,54100,253098.42105263157
E02003987,45000,155995,51036.84210526316,146692.36842105264
E02003988,50000,192500,56753.94736842105,175236.84210526315
E02003989,45950,172500,51785.21052631579,163973.57894736843
E02003990,64000,191500,62352.63157894737,185928.7105263158
E02003991,50000,172500,53314.47368421053,160548.68421052632
E02003992,38500,129000,40061.84210526316,107868.42105263157
E02003993,60000,265000,71719.73684210527,241289.47368421053
E02003994,36000,98000,37070.39473684211,96024.73684210527
E02003995,37500,118000,39213.15789473684,114789.47368421052
E02003996,33250,91750,33628.39473684211,90099.73684210527
E02003997,34200,100000,32765.78947368421,91631.57894736843
E02003998,35750,118500,40953.94736842105,104381.57894736843
E02003999,55000,185000,59948.68421052631,183032.55263157896
E02003853,67250,344000,72296.05263157895,277748.4210526316
E02003854,76500,380000,80268.42105263157,329897.36842105264
E02003855,73000,340000,80553.94736842105,311921.05263157893
E02003856,57000,295000,68346.05263157895,285173.94736842107
E02003857,69950,384000,86077.36842105263,333999.7894736842
E02003858,97975,482500,116892.1052631579,438243.3947368421
E02003859,106975,492500,136893.42105263157,427942.1052631579
E02003860,85000,495000,105059.8947368421,458130
E02003861,65000,337500,75782.8947368421,298482.2368421053
E02003863,100000,450000,111896.05263157895,421442.1052631579
E02003862,180000,770000,207197.36842105264,675417.7894736842
E02003864,120000,585000,130731.57894736843,467671.7105263158
E02003865,61975,282000,64835.52631578947,263446.84210526315
E02003866,88950,365000,106246.05263157895,338803.15789473685
E02003867,62500,247500,70563.15789473684,226043.26315789475
E02003868,49500,204100,51663.15789473684,172426.31578947368
E02003869,60000,270125,66397.36842105263,241831.18421052632
E02003870,43000,181000,46495.92105263158,154907.8947368421
E02003871,54925,215000,58955.26315789474,195737.1052631579
E02003872,97750,373500,99814.47368421052,335819.34210526315
E02003873,41000,215000,48994.73684210526,181958.81578947368
E02003811,100000,413000,140117.15789473685,365228.55263157893
E02003812,81000,303250,86357.76315789473,292972.5
E02003813,59750,175000,60852.63157894737,167236.57894736843
E02003814,51950,197500,59219.47368421053,184614.2105263158
E02003815,40750,223225,45592.10526315789,178925
E02003816,44000,155000,49827.63157894737,194597.44736842104
E02003817,58000,235000,64440.78947368421,223284.2105263158
E02003818,64709.5,276125,72868.92105263157,237867.1052631579
E02003819,57950,250000,60631.57894736842,238994.6052631579
E02003820,57245,226500,63867.89473684211,224362.42105263157
E02003821,53000,224400,55389.47368421053,192699.81578947368
E02003822,55500,240000,60198.94736842105,223964.07894736843
E02003825,48250,170000,49605.26315789474,154498.68421052632
E02003826,33000,148500,34728.94736842105,144087.76315789475
E02003827,27825,130000,28034.342105263157,105686.84210526316
E02003828,37500,142500,36957.63157894737,121500
E02003829,43000,158975,45551.18421052631,140590.7894736842
E02003830,31000,120000,35678.84210526316,104144.1052631579
E02003823,47750,207000,52519.73684210526,187912.1052631579
E02003831,59950,256000,65352.63157894737,240216.44736842104
E02003824,57500,224995,58498.68421052631,223180.92105263157
E02003832,30250,160000,31306.57894736842,115544.73684210527
E02003833,45100,163000,52478.89473684211,152219.73684210525
E02003834,33000,140000,36665.78947368421,130546.63157894737
E02003835,76500,275000,76447.36842105263,235990.7894736842
E02003836,51000,215000,60726.18421052631,190262.8947368421
E02003838,49450,219950,54980.26315789474,213777.8947368421
E02003837,79950,325000,93156.57894736843,274656.44736842107
E02003839,57950,210000,66464.47368421052,199723.68421052632
E02003840,73500,375000,95522.36842105263,354678.6842105263
E02003841,60000,257500,68623.68421052632,250221.84210526315
E02003874,63000,257475,67481.57894736843,221906.57894736843
E02003875,80000,320000,88281.57894736843,304105.2631578947
E02003842,94000,412500,98927.63157894737,328453.94736842107
E02003843,42600,167000,45820.78947368421,150971.05263157896
E02003844,57750,239000,61855.26315789474,205321.05263157896
E02003845,31500,132750,31759.07894736842,133221.18421052632
E02003846,37375,128000,39344.07894736842,116868.42105263157
E02003847,80500,210000,77884.07894736843,214551.97368421053
E02003848,46000,142500,46496.18421052631,130157.36842105263
E02003849,37250,121750,37101.31578947369,117078.94736842105
E02003876,47475,190000,48601.31578947369,147732.7894736842
E02003850,47000,165000,52192.63157894737,164310.42105263157
E02003851,58250,213000,72486.71052631579,192593.68421052632
E02003877,69000,267500,73019.97368421052,222921.05263157896
E02003852,49850,192000,54406.31578947369,174078.55263157896
E02003878,68000,250000,71509.21052631579,228775.52631578947
E02003879,44000,185000,38343,189945.52631578947
E02003880,50000,184000,52197.31578947369,156835.52631578947
E02003881,40750,151000,40151.31578947369,133260.52631578947
E02003882,45000,167000,44573.42105263158,148735.52631578947
E02003794,49997.5,242750,57877.97368421053,190455.26315789475
E02003883,78000,322500,93469.73684210527,300641
E02003884,95950,350000,108401.05263157895,294347.3157894737
E02003795,74000,315000,85310.5,283888.0263157895
E02003885,66600,290000,74928.94736842105,263608.8157894737
E02003796,60000,250000,66689.47368421052,221206.05263157896
E02003797,59950,280000,67202.5,252835.23684210525
E02003798,40000,150000,41296.05263157895,134932.8947368421
E02003800,77000,313750,84222.36842105263,286683.6842105263
E02003799,46500,159950,44855.26315789474,137046.05263157896
E02003801,59225,251500,67144.34210526316,248551.31578947368
E02003802,46000,190000,50507.63157894737,163800
E02003803,48000,203750,55281.57894736842,187961.84210526315
E02003886,56000,136000,49877.13157894737,139411.2105263158
E02003804,51000,225500,55300,208355.26315789475
E02003887,50725,180000,61706.05263157895,185432.63157894736
E02003888,58950,126500,48420.23684210526,116828.94736842105
E02003805,88500,346500,100719.6052631579,315513.15789473685
E02003889,49000,171250,47364.39473684211,152991.18421052632
E02003806,64500,285000,77276.18421052632,276089.86842105264
E02003890,42975,205000,48053,184904.76315789475
E02003807,60000,294500,72584.21052631579,278960.5263157895
E02003808,49000,177500,52389.47368421053,168603.94736842104
E02003891,83500,370000,112488.13157894737,363979.0789473684
E02003809,86600,395000,96510.73684210527,363347.1052631579
E02003810,74000,318550,80394.73684210527,301196.9210526316
E02005189,40000,160000,44677.5,137578.94736842104
E02005190,55000,249950,60938.02631578947,204352.63157894736
E02005191,51000,234000,60198.21052631579,226537.8947368421
E02005192,56250,223500,88489.05263157895,228148.55263157896
E02005193,49950,192500,56709.21052631579,188677.36842105264
E02005194,40000,155000,42954.73684210526,131855
E02005195,57625,300000,65183.94736842105,243186.31578947368
E02005196,50000,206000,60113.15789473684,183945.52631578947
E02005197,31950,125000,34315.78947368421,121073.68421052632
E02005198,33000,145000,36488.15789473684,128529.26315789473
E02005199,57500,282500,62702.63157894737,216592.1052631579
E02005200,37000,167000,40478.94736842105,144416.84210526315
E02005201,41000,147000,40741.84210526316,144036.57894736843
E02005202,48250,201750,51815.52631578947,177639.47368421053
E02004000,33500,95000,33750,97272.36842105263
E02004001,40000,133000,39359.21052631579,120405.26315789473
E02004002,47000,155250,46701.31578947369,151677.73684210525
E02004003,33000,116000,35471.05263157895,111825
E02004004,30100,120000,30160.13157894737,119876.31578947368
E02004005,37950,101000,34515.78947368421,98276.31578947368
E02004006,53750,220000,55057.42105263158,178899.86842105264
E02004007,33000,120000,35709.21052631579,110000.63157894737
E02004008,49250,255000,63763.15789473684,228472.36842105264
E02004009,70000,256750,70636.84210526316,237194.73684210525
E02004010,44500,156625,45475,143243.42105263157
E02004011,55000,227500,60734.18421052631,218004.34210526315
E02004012,72750,287500,86071.05263157895,280376.3157894737
E02004013,54000,215000,59440.78947368421,192286.84210526315
E02004014,50500,276000,57457.89473684211,197256.5
E02005203,55475,300000,68163.02631578948,238916.57894736843
E02005204,50000,215000,57042.10526315789,202392.76315789475
E02005205,59000,211500,62982.89473684211,200364.34210526315
E02005206,48500,178750,50661.84210526316,163815.26315789475
E02005207,48250,241000,55572.36842105263,216935.52631578947
E02005208,52000,185000,61800,172118.42105263157
E02005209,48000,171250,52823.68421052631,168280.31578947368
E02005210,67500,275000,71001,236097.36842105264
E02005211,60000,286500,65697.36842105263,243861.84210526315
E02002574,57000,243500,61850.36842105263,220196.05263157896
E02002575,72635,275000,80630.26315789473,213664.47368421053
E02002576,36000,132000,37713.15789473684,128605.26315789473
E02002577,37500,117000,39109.21052631579,104986.84210526316
E02002578,44000,165000,54818.81578947369,162660.26315789475
E02002579,36000,124000,38039.26315789474,113128.94736842105
E02002580,31000,101000,29688.947368421053,84085.52631578948
E02002581,52000,175000,52757.89473684211,160118.2894736842
E02002582,76950,275000,83473.52631578948,250278.15789473685
E02002583,30500,150000,31949.736842105263,136515.7894736842
E02002584,42500,146950,41620.97368421053,127444.71052631579
E02002585,31950,120000,33892.10526315789,104322.36842105263
E02002586,34000,110000,33738.15789473684,89988.15789473684
E02002587,35975,130000,36989.47368421053,108814.47368421052
E02002588,32725,95000,36557.89473684211,83919.73684210527
E02002589,49950,174000,53100,172156.57894736843
E02005212,35950,104675,31992.105263157893,104072.36842105263
E02005213,40000,137500,41677.02631578947,124775
E02005214,30500,111250,31113.157894736843,111825.26315789473
E02005215,31850,93000,32510.263157894737,90565.78947368421
E02005216,26950,112497.5,33119.07894736842,99672.8947368421
E02005217,18000,68999.5,15893.421052631578,57710.47368421053
E02005218,32475,112000,35293.42105263158,99931.57894736843
E02005219,45000,157000,46278.28947368421,136735.52631578947
E02005220,48000,145000,47453.94736842105,128865.78947368421
E02001327,36950,134000,33589.07894736842,128584.73684210527
E02001328,54950,144000,52558.42105263158,135108.94736842104
E02001329,35500,101000,33069.21052631579,116456.31578947368
E02001330,33500,100000,37616.97368421053,92463.15789473684
E02001331,42247.5,180500,42263.02631578947,118457.8947368421
E02001332,39950,132000,45495.39473684211,116578.55263157895
E02001333,36750,125500,40038.15789473684,142291.34210526315
E02001334,29500,139995,25455.92105263158,120153.02631578948
E02001335,45000,147500,52559.31578947369,154304.07894736843
E02001336,32000,116250,28082.63157894737,93986.84210526316
E02001337,41495,140750,46773.15789473684,131959.34210526315
E02001338,33250,128500,34773.68421052631,150037.36842105264
E02001339,43750,135000,45839.47368421053,117830.26315789473
E02001340,44850,183075,47838.15789473684,162077.63157894736
E02001341,32900,121000,34700,114165.52631578948
E02001342,64725,225000,62883.86842105263,203773.15789473685
E02001343,56725,215000,67980,192174.73684210525
E02001344,68200,187475,56803.52631578947,160225
E02001345,50000,175000,49572.42105263158,157093.42105263157
