state,year,zip,tested,BLL_geq_10,BLL_geq_5
AL,2010,36544,41,0,0
AL,2010,36545,183,0,0
AL,2010,36547,1,0,0
AL,2010,36548,14,0,0
AL,2010,36549,1,0,0
AL,2010,36550,3,0,0
AL,2010,36551,8,0,2
AL,2010,36553,50,0,1
AL,2010,36556,5,0,0
AL,2010,36558,17,0,0
AL,2010,36559,1,0,0
AL,2010,36560,58,1,2
AL,2010,36561,11,0,0
AL,2010,36562,7,0,1
AL,2010,36564,1,0,0
AL,2010,36567,10,0,0
AL,2010,36568,1,0,0
AL,2010,36569,8,0,0
AL,2010,36571,101,0,1
AL,2010,36572,21,0,1
AL,2010,36574,1,0,0
AL,2010,36575,112,0,0
AL,2010,36576,1,0,0
AL,2010,36577,1,0,0
AL,2010,36578,2,0,0
AL,2010,36579,9,0,0
AL,2010,36580,4,0,0
AL,2010,36581,3,0,0
AL,2010,36582,128,1,3
AL,2010,36583,6,0,0
AL,2010,36584,5,0,0
AL,2010,36585,8,0,1
AL,2010,36587,101,0,0
AL,2010,36590,1,0,0
AL,2010,36601,7,0,0
AL,2010,36602,5,1,2
AL,2010,36603,152,2,14
AL,2010,36604,120,1,7
AL,2010,36605,600,1,37
AL,2010,36606,282,0,18
AL,2010,36607,74,0,4
AL,2010,36608,199,0,1
AL,2010,36609,181,1,3
AL,2010,36610,383,7,29
AL,2010,36611,91,0,6
AL,2010,36612,83,0,2
AL,2010,36613,159,1,4
AL,2010,36615,11,0,0
AL,2010,36616,1,0,0
AL,2010,36617,334,1,19
AL,2010,36618,147,0,1
AL,2010,36619,55,0,0
AL,2010,36633,8,0,0
AL,2010,36640,4,0,0
AL,2010,36652,1,0,0
AL,2010,36660,1,0,0
AL,2010,36663,2,0,0
AL,2010,36670,2,0,0
AL,2010,36671,1,0,1
AL,2010,36685,4,0,0
AL,2010,36691,1,0,0
AL,2010,36693,56,0,0
AL,2010,36695,131,1,1
AL,2010,36701,136,1,4
AL,2010,36702,5,0,0
AL,2010,36703,11,0,0
AL,2010,36720,8,0,0
AL,2010,36722,10,0,0
AL,2010,36723,1,0,0
AL,2010,36726,66,0,0
AL,2010,36728,4,0,0
AL,2010,36732,86,0,1
AL,2010,36736,27,0,1
AL,2010,36738,9,0,0
AL,2010,36740,17,0,0
AL,2010,36741,1,0,0
AL,2010,36742,17,0,0
AL,2010,36744,233,0,3
AL,2010,36748,40,0,1
AL,2010,36749,3,0,0
AL,2010,36750,1,0,0
AL,2010,36751,27,0,1
AL,2010,36752,9,0,0
AL,2010,36753,1,0,0
AL,2010,36754,9,0,0
AL,2010,36756,39,0,1
AL,2010,36758,1,0,1
AL,2010,36759,8,0,0
AL,2010,36761,5,0,0
AL,2010,36765,8,0,0
AL,2010,36766,1,0,0
AL,2010,36767,10,0,0
AL,2010,36768,10,0,0
AL,2010,36769,47,0,0
AL,2010,36773,4,0,0
AL,2010,36775,3,0,1
AL,2010,36776,7,0,0
AL,2010,36782,19,0,0
AL,2010,36783,6,0,0
AL,2010,36784,100,0,1
AL,2010,36785,16,0,2
AL,2010,36786,34,0,0
AL,2010,36792,2,0,0
AL,2010,36801,30,0,0
AL,2010,36803,2,0,0
AL,2010,36804,20,0,0
AL,2010,36830,51,0,1
AL,2010,36831,2,0,0
AL,2010,36832,26,0,0
AL,2010,36849,1,0,0
AL,2010,36850,1,0,0
AL,2010,36852,1,0,0
AL,2010,36853,9,0,0
AL,2010,36854,4,0,0
AL,2010,36855,3,0,0
AL,2010,36856,5,0,0
AL,2010,36860,4,0,0
AL,2010,36861,2,0,0
AL,2010,36862,40,0,1
AL,2010,36863,5,0,0
AL,2010,36866,9,0,0
AL,2010,36867,77,0,2
AL,2010,36868,2,0,0
AL,2010,36869,59,0,0
AL,2010,36870,35,0,0
AL,2010,36871,1,0,0
AL,2010,36874,7,0,0
AL,2010,36875,5,0,0
AL,2010,36877,10,0,0
AL,2010,36879,3,1,1
AL,2010,36901,7,0,0
AL,2010,36904,27,0,2
AL,2010,36907,30,0,0
AL,2010,36908,13,0,0
AL,2010,36912,18,0,1
AL,2010,36915,4,0,0
AL,2010,36916,5,0,2
AL,2010,36919,21,0,1
AL,2010,36921,13,0,1
AL,2010,36922,9,0,0
AL,2010,36925,54,1,1
AL,2010,Unknown  zip,12950,12,69
AL,2010,Total,39271,66,426
AL,2011,35004,15,0,0
AL,2011,35005,58,0,0
AL,2011,35006,16,0,0
AL,2011,35007,86,0,0
AL,2011,35010,85,0,0
AL,2011,35011,1,0,0
AL,2011,35014,13,0,0
AL,2011,35015,1,0,0
AL,2011,35016,35,0,0
AL,2011,35019,16,0,0
AL,2011,35020,331,2,3
AL,2011,35021,3,0,0
AL,2011,35022,62,0,0
AL,2011,35023,96,0,0
AL,2011,35031,35,0,0
AL,2011,35032,1,0,0
AL,2011,35033,34,0,0
AL,2011,35034,39,0,0
AL,2011,35035,3,0,0
AL,2011,35036,6,0,0
AL,2011,35038,1,0,0
AL,2011,35040,26,0,0
AL,2011,35042,38,1,1
AL,2011,35043,20,0,0
AL,2011,35044,27,0,0
AL,2011,35045,12,0,0
AL,2011,35046,8,0,0
AL,2011,35049,3,0,0
AL,2011,35051,35,0,0
AL,2011,35053,19,0,0
AL,2011,35054,5,0,0
AL,2011,35055,193,0,0
AL,2011,35056,15,0,0
AL,2011,35057,106,0,0
AL,2011,35058,70,0,0
AL,2011,35060,6,0,0
AL,2011,35061,6,0,0
AL,2011,35062,43,0,0
AL,2011,35063,27,0,0
AL,2011,35064,121,0,2
AL,2011,35068,57,0,0
AL,2011,35070,2,0,0
AL,2011,35071,42,0,0
AL,2011,35072,14,0,0
AL,2011,35073,23,0,0
AL,2011,35077,114,0,0
AL,2011,35078,14,0,0
AL,2011,35079,31,0,0
AL,2011,35080,20,0,0
AL,2011,35083,30,0,0
AL,2011,35085,29,0,0
AL,2011,35087,13,0,0
AL,2011,35089,2,0,0
AL,2011,35091,8,0,0
AL,2011,35094,75,0,0
AL,2011,35096,51,0,1
AL,2011,35097,1,0,0
AL,2011,35098,16,0,0
AL,2011,35111,33,0,0
AL,2011,35112,1,0,0
AL,2011,35114,21,0,0
AL,2011,35115,49,0,0
AL,2011,35116,7,0,0
AL,2011,35117,8,0,0
AL,2011,35118,17,0,0
AL,2011,35119,1,0,0
AL,2011,35120,27,0,0
AL,2011,35121,11,0,0
AL,2011,35124,106,0,0
AL,2011,35125,20,0,1
AL,2011,35126,52,0,0
AL,2011,35127,27,0,0
AL,2011,35128,23,1,1
AL,2011,35130,21,0,0
AL,2011,35131,12,0,0
AL,2011,35133,8,0,0
AL,2011,35135,2,0,0
AL,2011,35136,2,0,0
AL,2011,35143,9,0,0
AL,2011,35146,17,0,0
AL,2011,35147,18,0,0
AL,2011,35148,22,0,0
AL,2011,35149,4,0,0
AL,2011,35150,64,0,0
AL,2011,35151,6,0,0
AL,2011,35160,209,3,3
AL,2011,35161,5,0,0
AL,2011,35171,4,0,0
AL,2011,35172,4,0,0
AL,2011,35173,28,1,1
AL,2011,35175,13,0,0
AL,2011,35176,4,0,0
AL,2011,35178,12,0,0
AL,2011,35179,85,0,1
AL,2011,35180,61,0,0
AL,2011,35184,26,0,1
AL,2011,35185,2,0,0
AL,2011,35186,14,0,0
AL,2011,35188,9,0,0
AL,2011,35201,15,0,0
AL,2011,35202,34,0,0
AL,2011,35203,15,0,0
AL,2011,35204,170,0,2
AL,2011,35205,163,1,1
AL,2011,35206,208,0,2
AL,2011,35207,164,0,1
AL,2011,35208,218,1,5
AL,2011,35209,283,0,1
AL,2011,35210,99,0,2
AL,2011,35211,438,3,6
AL,2011,35212,287,1,1
AL,2011,35213,36,0,0
AL,2011,35214,182,2,4
AL,2011,35215,515,1,3
AL,2011,35216,275,0,1
AL,2011,35217,175,1,2
AL,2011,35218,125,0,1
AL,2011,35220,2,0,0
AL,2011,35221,51,0,1
AL,2011,35222,84,0,0
AL,2011,35223,16,0,0
AL,2011,35224,81,0,0
AL,2011,35225,1,0,0
AL,2011,35226,65,0,0
AL,2011,35228,128,0,1
AL,2011,35230,1,0,0
AL,2011,35233,8,0,0
AL,2011,35234,86,1,1
AL,2011,35235,85,0,0
AL,2011,35242,120,0,0
AL,2011,35243,35,0,0
AL,2011,35244,51,0,0
AL,2011,35255,1,0,0
AL,2011,35260,1,0,0
AL,2011,35261,1,0,0
AL,2011,35278,1,0,0
AL,2011,35298,1,0,0
AL,2011,35401,311,0,1
AL,2011,35402,2,0,0
AL,2011,35403,2,0,0
AL,2011,35404,201,0,1
AL,2011,35405,241,0,2
AL,2011,35406,17,0,0
AL,2011,35407,5,0,0
AL,2011,35441,4,0,0
AL,2011,35442,60,0,0
AL,2011,35443,40,0,0
AL,2011,35444,27,0,0
AL,2011,35446,10,0,0
AL,2011,35447,45,0,1
AL,2011,35448,1,0,0
AL,2011,35449,3,0,0
AL,2011,35452,22,0,0
AL,2011,35453,83,0,1
AL,2011,35456,24,0,0
AL,2011,35457,1,0,0
AL,2011,35458,4,0,0
AL,2011,35459,5,0,0
AL,2011,35460,4,0,0
AL,2011,35461,8,0,1
AL,2011,35462,135,0,1
AL,2011,35463,10,0,0
AL,2011,35464,11,0,0
AL,2011,35466,44,0,0
AL,2011,35469,3,0,0
AL,2011,35470,18,0,0
AL,2011,35473,34,0,0
AL,2011,35474,34,0,0
AL,2011,35475,33,0,0
AL,2011,35476,146,0,0
AL,2011,35477,3,0,0
AL,2011,35480,16,0,1
AL,2011,35481,38,1,1
AL,2011,35482,1,0,0
AL,2011,35486,4,0,0
AL,2011,35490,20,0,0
AL,2011,35501,114,0,0
AL,2011,35502,10,0,0
AL,2011,35503,39,0,0
AL,2011,35504,88,0,0
AL,2011,35540,19,0,0
AL,2011,35541,22,0,0
AL,2011,35542,11,0,0
AL,2011,35543,3,0,0
AL,2011,35544,6,0,0
AL,2011,35546,31,0,0
AL,2011,35548,7,0,0
AL,2011,35549,29,0,0
AL,2011,35550,46,0,0
AL,2011,35551,1,0,0
AL,2011,35552,4,0,0
AL,2011,35553,57,0,0
AL,2011,35554,6,0,0
AL,2011,35555,91,0,0
AL,2011,35559,3,0,0
AL,2011,35563,30,0,0
AL,2011,35564,7,0,0
AL,2011,35565,120,0,0
AL,2011,35570,72,0,0
AL,2011,35571,4,0,0
AL,2011,35572,13,0,0
AL,2011,35573,1,0,0
AL,2011,35574,8,0,0
AL,2011,35575,10,0,0
AL,2011,35576,12,0,0
AL,2011,35577,1,0,0
AL,2011,35578,41,0,0
AL,2011,35579,14,0,0
AL,2011,35580,29,0,0
AL,2011,35581,44,0,0
AL,2011,35582,33,0,0
AL,2011,35584,3,0,0
AL,2011,35585,5,0,0
AL,2011,35586,24,0,1
AL,2011,35587,13,0,0
AL,2011,35592,31,0,0
AL,2011,35593,6,0,0
AL,2011,35594,75,0,0
AL,2011,35601,479,0,4
AL,2011,35602,4,0,0
AL,2011,35603,166,0,0
AL,2011,35610,2,0,0
AL,2011,35611,45,0,0
AL,2011,35613,29,0,0
AL,2011,35614,7,0,0
AL,2011,35616,8,0,0
AL,2011,35618,10,0,0
AL,2011,35619,32,0,0
AL,2011,35620,21,0,0
AL,2011,35621,23,0,0
AL,2011,35622,58,0,0
AL,2011,35630,166,0,1
AL,2011,35631,1,0,0
AL,2011,35633,45,0,0
AL,2011,35634,40,0,0
AL,2011,35640,147,0,0
AL,2011,35643,20,0,0
AL,2011,35645,38,0,0
AL,2011,35646,18,0,0
AL,2011,35648,12,0,0
AL,2011,35650,44,0,0
AL,2011,35651,3,0,0
AL,2011,35652,17,0,0
AL,2011,35653,144,0,0
AL,2011,35654,82,0,0
AL,2011,35660,26,0,0
AL,2011,35661,36,0,0
AL,2011,35662,1,0,0
AL,2011,35670,45,0,0
AL,2011,35671,4,0,0
AL,2011,35672,29,0,0
AL,2011,35673,42,0,0
AL,2011,35674,45,0,0
AL,2011,35677,5,0,0
AL,2011,35739,15,0,0
AL,2011,35740,38,0,0
AL,2011,35741,2,0,0
AL,2011,35744,37,0,0
AL,2011,35745,1,0,0
AL,2011,35746,8,0,0
AL,2011,35747,24,0,0
AL,2011,35748,5,0,0
AL,2011,35749,54,0,1
AL,2011,35750,23,0,0
AL,2011,35752,26,0,0
AL,2011,35754,24,0,0
AL,2011,35755,3,0,0
AL,2011,35756,39,0,0
AL,2011,35757,28,0,0
AL,2011,35758,93,0,0
AL,2011,35759,7,0,0
AL,2011,35760,5,0,0
AL,2011,35761,19,0,0
AL,2011,35763,11,0,0
AL,2011,35764,2,0,0
AL,2011,35765,29,0,0
AL,2011,35766,1,0,0
AL,2011,35768,149,0,0
AL,2011,35769,77,0,0
AL,2011,35771,19,0,0
AL,2011,35772,68,0,0
AL,2011,35773,22,0,0
AL,2011,35775,1,0,0
AL,2011,35776,35,0,0
AL,2011,35801,42,0,1
AL,2011,35802,47,0,0
AL,2011,35803,23,0,0
AL,2011,35805,286,0,4
AL,2011,35806,28,0,0
AL,2011,35807,2,0,0
AL,2011,35808,1,0,0
AL,2011,35809,4,0,0
AL,2011,35810,182,0,2
AL,2011,35811,61,0,1
AL,2011,35816,144,0,1
AL,2011,35824,22,0,0
AL,2011,35896,1,0,0
AL,2011,35901,67,2,3
AL,2011,35902,1,0,0
AL,2011,35903,86,2,7
AL,2011,35904,21,0,1
AL,2011,35905,4,0,0
AL,2011,35906,17,0,0
AL,2011,35907,4,0,0
AL,2011,35950,108,0,0
AL,2011,35951,29,0,0
AL,2011,35952,7,0,0
AL,2011,35953,14,0,0
AL,2011,35954,20,0,0
AL,2011,35956,9,0,0
AL,2011,35957,26,0,0
AL,2011,35958,10,0,0
AL,2011,35959,7,0,0
AL,2011,35960,102,1,1
AL,2011,35961,1,0,0
AL,2011,35962,13,0,0
AL,2011,35963,1,0,0
AL,2011,35966,25,0,0
AL,2011,35967,388,0,0
AL,2011,35968,111,0,0
AL,2011,35971,1,0,0
AL,2011,35973,2,0,0
AL,2011,35974,1,0,0
AL,2011,35976,57,0,0
AL,2011,35978,17,0,0
AL,2011,35979,9,0,0
AL,2011,35980,9,0,0
AL,2011,35981,2,0,0
AL,2011,35983,1,0,0
AL,2011,35986,8,0,0
AL,2011,35987,6,0,0
AL,2011,35988,2,0,0
AL,2011,35989,2,0,0
AL,2011,36003,14,0,0
AL,2011,36005,5,0,0
AL,2011,36006,1,0,0
AL,2011,36009,11,0,1
AL,2011,36010,37,2,3
AL,2011,36015,1,0,0
AL,2011,36017,6,0,0
AL,2011,36020,7,0,0
AL,2011,36022,24,0,0
AL,2011,36024,20,0,0
AL,2011,36025,25,0,0
AL,2011,36027,1,0,0
AL,2011,36028,14,0,0
AL,2011,36029,5,0,0
AL,2011,36030,6,0,0
AL,2011,36031,4,0,0
AL,2011,36032,33,2,2
AL,2011,36033,43,0,0
AL,2011,36034,5,0,0
AL,2011,36035,11,0,0
AL,2011,36036,16,1,1
AL,2011,36037,152,0,3
AL,2011,36038,1,0,0
AL,2011,36039,1,0,0
AL,2011,36040,65,0,1
AL,2011,36041,4,0,0
AL,2011,36042,4,0,1
AL,2011,36043,26,0,0
AL,2011,36046,8,0,0
AL,2011,36047,13,0,2
AL,2011,36048,1,0,0
AL,2011,36049,24,0,0
AL,2011,36051,4,0,0
AL,2011,36052,2,0,0
AL,2011,36053,17,0,0
AL,2011,36054,66,0,0
AL,2011,36064,25,0,0
AL,2011,36066,33,0,1
AL,2011,36067,106,0,0
AL,2011,36068,1,0,0
AL,2011,36069,11,0,0
AL,2011,36071,6,0,0
AL,2011,36075,19,0,0
AL,2011,36078,112,0,2
AL,2011,36079,54,0,1
AL,2011,36080,3,0,0
AL,2011,36081,119,2,4
AL,2011,36083,191,0,0
AL,2011,36087,7,0,0
AL,2011,36088,16,0,0
AL,2011,36089,139,0,0
AL,2011,36091,6,0,0
AL,2011,36092,117,0,0
AL,2011,36093,25,0,0
AL,2011,36101,4,0,0
AL,2011,36103,1,0,0
AL,2011,36104,151,0,6
AL,2011,36105,216,1,4
AL,2011,36106,70,0,0
AL,2011,36107,206,0,2
AL,2011,36108,414,1,13
AL,2011,36109,143,1,1
AL,2011,36110,335,1,7
AL,2011,36111,109,0,2
AL,2011,36113,2,0,0
AL,2011,36116,584,0,4
AL,2011,36117,201,0,2
AL,2011,36118,1,0,0
AL,2011,36120,4,0,0
AL,2011,36121,1,0,0
AL,2011,36124,2,0,0
AL,2011,36125,7,0,0
AL,2011,36201,117,4,5
AL,2011,36202,1,0,0
AL,2011,36203,91,0,2
AL,2011,36204,1,0,0
AL,2011,36205,2,0,1
AL,2011,36206,57,0,0
AL,2011,36207,75,0,0
AL,2011,36250,11,0,0
AL,2011,36251,48,0,1
AL,2011,36254,1,0,0
AL,2011,36255,5,0,0
AL,2011,36258,10,0,0
AL,2011,36260,14,0,1
AL,2011,36262,13,0,0
AL,2011,36263,3,0,0
AL,2011,36264,38,0,0
AL,2011,36265,87,0,0
AL,2011,36266,67,0,0
AL,2011,36267,3,0,0
AL,2011,36268,31,0,0
AL,2011,36269,6,0,0
AL,2011,36271,25,0,0
AL,2011,36272,105,0,0
AL,2011,36273,11,0,0
AL,2011,36274,41,0,0
AL,2011,36276,6,0,0
AL,2011,36277,20,0,1
AL,2011,36278,28,1,1
AL,2011,36279,3,0,0
AL,2011,36280,11,0,0
AL,2011,36301,1,0,0
AL,2011,36303,3,1,2
AL,2011,36310,6,0,0
AL,2011,36311,1,0,0
AL,2011,36313,2,0,0
AL,2011,36316,11,0,0
AL,2011,36318,6,0,0
AL,2011,36322,63,0,0
AL,2011,36323,85,0,0
AL,2011,36330,358,3,4
AL,2011,36331,10,0,0
AL,2011,36340,25,0,0
AL,2011,36344,14,0,1
AL,2011,36345,1,0,0
AL,2011,36346,10,0,0
AL,2011,36350,2,0,0
AL,2011,36351,20,0,0
AL,2011,36352,1,0,0
AL,2011,36353,2,0,0
AL,2011,36360,46,0,1
AL,2011,36362,8,0,0
AL,2011,36375,5,0,0
AL,2011,36401,56,0,0
AL,2011,36420,148,0,0
AL,2011,36421,62,0,0
AL,2011,36425,3,0,0
AL,2011,36426,198,0,0
AL,2011,36427,4,0,0
AL,2011,36432,23,0,0
AL,2011,36435,9,0,0
AL,2011,36436,2,0,0
AL,2011,36439,5,0,0
AL,2011,36441,36,0,3
AL,2011,36442,30,0,0
AL,2011,36444,1,0,0
AL,2011,36445,27,0,1
AL,2011,36446,6,0,0
AL,2011,36451,65,0,0
AL,2011,36453,10,0,0
AL,2011,36454,3,0,0
AL,2011,36455,9,0,0
AL,2011,36456,17,0,0
AL,2011,36458,10,0,0
AL,2011,36460,57,0,2
AL,2011,36461,21,0,1
AL,2011,36467,73,0,0
AL,2011,36471,6,0,0
AL,2011,36473,1,0,0
AL,2011,36474,31,0,1
AL,2011,36475,5,0,0
AL,2011,36476,3,0,0
AL,2011,36477,45,0,1
AL,2011,36480,7,0,0
AL,2011,36481,5,0,0
AL,2011,36482,24,0,2
AL,2011,36483,3,0,0
AL,2011,36502,100,0,1
AL,2011,36504,1,0,0
AL,2011,36505,8,0,0
AL,2011,36507,112,0,0
AL,2011,36509,33,0,1
AL,2011,36512,2,0,0
AL,2011,36513,15,0,0
AL,2011,36518,13,0,0
AL,2011,36521,48,0,0
AL,2011,36522,81,0,0
AL,2011,36523,45,0,0
AL,2011,36524,28,0,1
AL,2011,36525,19,0,0
AL,2011,36526,25,0,0
AL,2011,36527,8,0,0
AL,2011,36528,2,0,0
AL,2011,36529,10,0,0
AL,2011,36530,4,0,0
AL,2011,36532,10,0,0
AL,2011,36533,2,0,0
AL,2011,36535,24,1,3
AL,2011,36536,2,0,0
AL,2011,36538,3,0,0
AL,2011,36540,23,0,0
AL,2011,36541,109,0,0
AL,2011,36542,29,0,0
AL,2011,36544,186,0,3
AL,2011,36545,186,0,2
AL,2011,36548,13,0,0
AL,2011,36549,2,0,0
AL,2011,36551,7,0,1
AL,2011,36553,61,0,0
AL,2011,36555,1,0,0
AL,2011,36556,8,0,0
AL,2011,36558,6,0,0
AL,2011,36560,63,0,1
AL,2011,36561,14,0,0
AL,2011,36562,12,0,1
AL,2011,36564,1,0,0
AL,2011,36567,9,0,0
AL,2011,36568,9,0,0
AL,2011,36569,8,0,0
AL,2011,36571,79,0,1
AL,2011,36572,23,0,0
AL,2011,36575,69,0,1
AL,2011,36576,1,0,0
AL,2011,36578,5,0,0
AL,2011,36579,8,0,0
AL,2011,36580,3,0,0
AL,2011,36581,4,0,0
AL,2011,36582,283,0,2
AL,2011,36583,6,0,0
AL,2011,36584,4,0,0
AL,2011,36585,9,0,0
AL,2011,36587,80,0,0
AL,2011,36590,2,0,0
AL,2011,36601,1,0,0
AL,2011,36602,1,0,0
AL,2011,36603,144,1,16
AL,2011,36604,103,2,5
AL,2011,36605,622,1,19
AL,2011,36606,304,1,8
AL,2011,36607,78,0,5
AL,2011,36608,200,0,1
AL,2011,36609,191,1,3
AL,2011,36610,354,3,28
AL,2011,36611,117,2,9
AL,2011,36612,103,0,2
AL,2011,36613,137,0,2
AL,2011,36617,274,0,7
AL,2011,36618,151,0,1
AL,2011,36619,111,0,2
AL,2011,36633,19,0,0
AL,2011,36640,8,0,0
AL,2011,36675,1,0,0
AL,2011,36685,6,0,0
AL,2011,36689,2,0,0
AL,2011,36693,67,1,1
AL,2011,36695,168,0,3
AL,2011,36701,111,2,4
AL,2011,36703,7,0,0
AL,2011,36720,6,0,0
AL,2011,36722,6,0,0
AL,2011,36726,72,0,1
AL,2011,36727,2,0,0
AL,2011,36728,2,0,0
AL,2011,36732,67,0,1
AL,2011,36736,23,0,0
AL,2011,36738,5,0,0
AL,2011,36740,12,0,0
AL,2011,36741,1,0,0
AL,2011,36742,12,0,0
AL,2011,36744,193,0,0
AL,2011,36745,1,0,0
AL,2011,36748,33,0,0
AL,2011,36749,3,0,0
AL,2011,36750,2,0,0
AL,2011,36751,15,0,0
AL,2011,36752,14,0,0
AL,2011,36753,2,0,0
AL,2011,36754,5,0,0
AL,2011,36756,45,0,1
AL,2011,36758,4,0,0
AL,2011,36759,7,0,0
AL,2011,36761,6,0,0
AL,2011,36762,1,0,0
AL,2011,36765,9,0,0
AL,2011,36766,1,0,0
AL,2011,36767,7,0,0
AL,2011,36768,12,0,0
AL,2011,36769,46,0,0
AL,2011,36773,4,0,1
AL,2011,36775,1,0,0
AL,2011,36776,6,0,0
AL,2011,36782,17,0,0
AL,2011,36783,4,0,0
AL,2011,36784,93,0,0
AL,2011,36785,18,0,3
AL,2011,36786,38,0,0
AL,2011,36790,1,0,0
AL,2011,36792,5,0,0
AL,2011,36793,5,0,0
AL,2011,36801,27,0,0
AL,2011,36802,1,0,0
AL,2011,36803,1,0,0
AL,2011,36804,16,0,0
AL,2011,36830,46,0,0
AL,2011,36831,3,0,0
AL,2011,36832,14,0,0
AL,2011,36849,1,0,0
AL,2011,36850,4,0,0
AL,2011,36852,2,0,0
AL,2011,36853,17,0,0
AL,2011,36854,16,0,0
AL,2011,36855,1,0,0
AL,2011,36856,2,0,0
AL,2011,36858,2,0,0
AL,2011,36860,7,0,0
AL,2011,36861,7,0,0
AL,2011,36862,12,0,0
AL,2011,36863,23,0,0
AL,2011,36865,2,0,0
AL,2011,36866,25,0,0
AL,2011,36867,82,0,1
AL,2011,36869,83,0,1
AL,2011,36870,14,1,1
AL,2011,36871,2,0,0
AL,2011,36874,5,0,0
AL,2011,36875,4,0,0
AL,2011,36877,6,0,0
AL,2011,36879,1,0,0
AL,2011,36901,3,0,0
AL,2011,36904,31,0,1
AL,2011,36907,12,0,1
AL,2011,36908,11,0,0
AL,2011,36912,16,0,0
AL,2011,36913,1,0,0
AL,2011,36915,6,0,0
AL,2011,36916,2,0,0
AL,2011,36919,13,0,1
AL,2011,36921,10,0,0
AL,2011,36922,1,0,0
AL,2011,36925,21,0,0
AL,2011,38372,1,0,0
AL,2011,38425,2,0,0
AL,2011,38463,1,0,0
AL,2011,38852,1,0,0
AL,2011,Unknown  zip,12145,14,83
AL,2011,Total,40628,75,412
AL,2012,32568,2,0,0
AL,2012,32577,1,0,0
AL,2012,35004,68,0,0
AL,2012,35005,47,0,0
AL,2012,35006,5,0,0
AL,2012,35007,167,0,0
AL,2012,35010,85,1,1
AL,2012,35011,1,0,0
AL,2012,35014,24,0,0
AL,2012,35016,39,0,0
AL,2012,35019,12,0,0
AL,2012,35020,285,0,0
AL,2012,35022,57,0,0
AL,2012,35023,87,0,0
AL,2012,35031,47,0,0
AL,2012,35033,25,0,0
AL,2012,35034,28,0,0
AL,2012,35035,3,0,0
AL,2012,35036,1,0,0
AL,2012,35038,1,0,0
AL,2012,35040,89,0,0
AL,2012,35042,33,0,1
AL,2012,35043,26,0,0
AL,2012,35044,30,0,0
AL,2012,35045,55,1,1
AL,2012,35046,25,0,0
AL,2012,35048,1,0,0
AL,2012,35049,12,0,0
AL,2012,35051,67,0,0
AL,2012,35053,13,0,0
AL,2012,35054,11,0,0
AL,2012,35055,139,0,0
AL,2012,35056,11,0,0
AL,2012,35057,91,0,0
AL,2012,35058,61,0,0
AL,2012,35060,6,0,0
AL,2012,35061,8,0,0
AL,2012,35062,33,0,0
AL,2012,35063,23,0,0
AL,2012,35064,111,0,0
AL,2012,35068,57,0,0
AL,2012,35070,4,0,0
AL,2012,35071,46,0,0
AL,2012,35072,13,0,0
AL,2012,35073,12,0,0
AL,2012,35077,112,0,0
AL,2012,35078,12,0,0
AL,2012,35079,45,0,0
AL,2012,35080,29,0,0
AL,2012,35082,1,0,0
AL,2012,35083,19,0,0
AL,2012,35085,55,0,1
AL,2012,35087,5,0,0
AL,2012,35089,2,1,1
AL,2012,35091,12,0,0
AL,2012,35094,139,0,0
AL,2012,35096,40,0,0
AL,2012,35097,7,0,0
AL,2012,35098,9,0,0
AL,2012,35111,18,0,0
AL,2012,35112,7,0,0
AL,2012,35114,30,0,0
AL,2012,35115,120,0,0
AL,2012,35116,19,0,0
AL,2012,35117,16,0,0
AL,2012,35118,12,0,0
AL,2012,35119,2,0,0
AL,2012,35120,107,0,0
AL,2012,35121,49,0,0
AL,2012,35124,151,0,0
AL,2012,35125,51,0,1
AL,2012,35126,120,0,0
AL,2012,35127,30,0,0
AL,2012,35128,7,0,0
AL,2012,35130,13,0,0
AL,2012,35131,14,0,0
AL,2012,35133,19,0,0
AL,2012,35135,6,0,0
AL,2012,35137,2,0,0
AL,2012,35143,16,0,0
AL,2012,35146,87,0,0
AL,2012,35147,16,0,0
AL,2012,35148,10,0,0
AL,2012,35149,5,0,0
AL,2012,35150,71,0,0
AL,2012,35151,13,0,0
AL,2012,35160,186,1,4
AL,2012,35161,6,0,0
AL,2012,35171,14,0,0
AL,2012,35172,24,0,0
AL,2012,35173,166,1,1
AL,2012,35175,11,0,0
AL,2012,35176,5,0,0
AL,2012,35178,17,0,0
AL,2012,35179,82,0,0
AL,2012,35180,58,0,0
AL,2012,35181,1,0,0
AL,2012,35182,1,0,0
AL,2012,35184,22,0,0
AL,2012,35185,1,0,0
AL,2012,35186,20,0,0
AL,2012,35188,6,0,0
AL,2012,35201,20,0,1
AL,2012,35202,13,0,0
AL,2012,35203,16,0,0
AL,2012,35204,154,0,0
AL,2012,35205,182,0,0
AL,2012,35206,197,1,1
AL,2012,35207,154,0,0
AL,2012,35208,213,0,0
AL,2012,35209,291,0,0
AL,2012,35210,89,0,1
AL,2012,35211,868,0,2
AL,2012,35212,264,0,1
AL,2012,35213,40,0,0
AL,2012,35214,176,0,0
AL,2012,35215,496,0,2
AL,2012,35216,251,0,0
AL,2012,35217,172,0,0
AL,2012,35218,113,0,1
AL,2012,35220,1,0,0
AL,2012,35221,58,0,0
AL,2012,35222,64,0,0
AL,2012,35223,17,0,0
AL,2012,35224,65,0,0
AL,2012,35226,57,0,0
AL,2012,35228,118,0,2
