state,zip,year,tested,BLL_geq_10
MI,48845,2005,,
MI,48845,2006,,
MI,48845,2007,,
MI,48845,2008,,
MI,48845,2009,,
MI,48845,2010,,
MI,48845,2011,,
MI,48845,2012,,
MI,48845,2013,,
MI,48845,2014,,
MI,48845,2015,,
MI,48845,2005,,
MI,48845,2006,,
MI,48845,2007,,
MI,48845,2008,,
MI,48845,2009,,
MI,48845,2010,,
MI,48845,2011,,
MI,48845,2012,,
MI,48845,2013,,
MI,48845,2014,,
MI,48845,2015,,
MI,48845,2005,,
MI,48845,2006,,
MI,48845,2007,,
MI,48845,2008,,
MI,48845,2009,,
MI,48845,2010,,
MI,48845,2011,,
MI,48845,2012,,
MI,48845,2013,,
MI,48845,2014,,
MI,48845,2015,,
MI,48846,2005,,
MI,48846,2006,,
MI,48846,2007,,
MI,48846,2008,,
MI,48846,2009,,
MI,48846,2010,,
MI,48846,2011,,
MI,48846,2012,,
MI,48846,2013,,
MI,48846,2014,,
MI,48846,2015,,
MI,48847,2005,,
MI,48847,2006,,
MI,48847,2007,,
MI,48847,2008,,
MI,48847,2009,,
MI,48847,2010,,
MI,48847,2011,,
MI,48847,2012,,
MI,48847,2013,,
MI,48847,2014,,
MI,48847,2015,,
MI,48848,2005,,
MI,48848,2006,,
MI,48848,2007,,
MI,48848,2008,,
MI,48848,2009,,
MI,48848,2010,,
MI,48848,2011,,
MI,48848,2012,,
MI,48848,2013,,
MI,48848,2014,,
MI,48848,2015,,
MI,48848,2005,,
MI,48848,2006,,
MI,48848,2007,,
MI,48848,2008,,
MI,48848,2009,,
MI,48848,2010,,
MI,48848,2011,,
MI,48848,2012,,
MI,48848,2013,,
MI,48848,2014,,
MI,48848,2015,,
MI,48848,2005,,
MI,48848,2006,,
MI,48848,2007,,
MI,48848,2008,,
MI,48848,2009,,
MI,48848,2010,,
MI,48848,2011,,
MI,48848,2012,,
MI,48848,2013,,
MI,48848,2014,,
MI,48848,2015,,
MI,48849,2005,,
MI,48849,2006,,
MI,48849,2007,,
MI,48849,2008,,
MI,48849,2009,,
MI,48849,2010,,
MI,48849,2011,,
MI,48849,2012,,
MI,48849,2013,,
MI,48849,2014,,
MI,48849,2015,,
MI,48849,2005,,
MI,48849,2006,,
MI,48849,2007,,
MI,48849,2008,,
MI,48849,2009,,
MI,48849,2010,,
MI,48849,2011,,
MI,48849,2012,,
MI,48849,2013,,
MI,48849,2014,,
MI,48849,2015,,
MI,48849,2005,,
MI,48849,2006,,
MI,48849,2007,,
MI,48849,2008,,
MI,48849,2009,,
MI,48849,2010,,
MI,48849,2011,,
MI,48849,2012,,
MI,48849,2013,,
MI,48849,2014,,
MI,48849,2015,,
MI,48850,2005,,
MI,48850,2006,,
MI,48850,2007,,
MI,48850,2008,,
MI,48850,2009,,
MI,48850,2010,,
MI,48850,2011,,
MI,48850,2012,,
MI,48850,2013,,
MI,48850,2014,,
MI,48850,2015,,
MI,48850,2005,,
MI,48850,2006,,
MI,48850,2007,,
MI,48850,2008,,
MI,48850,2009,,
MI,48850,2010,,
MI,48850,2011,,
MI,48850,2012,,
MI,48850,2013,,
MI,48850,2014,,
MI,48850,2015,,
MI,48851,2005,,
MI,48851,2006,,
MI,48851,2007,,
MI,48851,2008,,
MI,48851,2009,,
MI,48851,2010,,
MI,48851,2011,,
MI,48851,2012,,
MI,48851,2013,,
MI,48851,2014,,
MI,48851,2015,,
MI,48852,2005,,
MI,48852,2006,,
MI,48852,2007,,
MI,48852,2008,,
MI,48852,2009,,
MI,48852,2010,,
MI,48852,2011,,
MI,48852,2012,,
MI,48852,2013,,
MI,48852,2014,,
MI,48852,2015,,
MI,48853,2005,,
MI,48853,2006,,
MI,48853,2007,,
MI,48853,2008,,
MI,48853,2009,,
MI,48853,2010,,
MI,48853,2011,,
MI,48853,2012,,
MI,48853,2013,,
MI,48853,2014,,
MI,48853,2015,,
MI,48854,2005,,
MI,48854,2006,,
MI,48854,2007,,
MI,48854,2008,,
MI,48854,2009,,
MI,48854,2010,,
MI,48854,2011,,
MI,48854,2012,,
MI,48854,2013,,
MI,48854,2014,,
MI,48854,2015,,
MI,48855,2005,,
MI,48855,2006,,
MI,48855,2007,,
MI,48855,2008,,
MI,48855,2009,,
MI,48855,2010,,
MI,48855,2011,,
MI,48855,2012,,
MI,48855,2013,,
MI,48855,2014,,
MI,48855,2015,,
MI,48856,2005,,
MI,48856,2006,,
MI,48856,2007,,
MI,48856,2008,,
MI,48856,2009,,
MI,48856,2010,,
MI,48856,2011,,
MI,48856,2012,,
MI,48856,2013,,
MI,48856,2014,,
MI,48856,2015,,
MI,48857,2005,,
MI,48857,2006,,
MI,48857,2007,,
MI,48857,2008,,
MI,48857,2009,,
MI,48857,2010,,
MI,48857,2011,,
MI,48857,2012,,
MI,48857,2013,,
MI,48857,2014,,
MI,48857,2015,,
MI,48858,2005,,
MI,48858,2006,,
MI,48858,2007,,
MI,48858,2008,,
MI,48858,2009,,
MI,48858,2010,,
MI,48858,2011,,
MI,48858,2012,,
MI,48858,2013,,
MI,48858,2014,,
MI,48858,2015,,
MI,48858,2005,,
MI,48858,2006,,
MI,48858,2007,,
MI,48858,2008,,
MI,48858,2009,,
MI,48858,2010,,
MI,48858,2011,,
MI,48858,2012,,
MI,48858,2013,,
MI,48858,2014,,
MI,48858,2015,,
MI,48859,2005,,
MI,48859,2006,,
MI,48859,2007,,
MI,48859,2008,,
MI,48859,2009,,
MI,48859,2010,,
MI,48859,2011,,
MI,48859,2012,,
MI,48859,2013,,
MI,48859,2014,,
MI,48859,2015,,
MI,48860,2005,,
MI,48860,2006,,
MI,48860,2007,,
MI,48860,2008,,
MI,48860,2009,,
MI,48860,2010,,
MI,48860,2011,,
MI,48860,2012,,
MI,48860,2013,,
MI,48860,2014,,
MI,48860,2015,,
MI,48861,2005,,
MI,48861,2006,,
MI,48861,2007,,
MI,48861,2008,,
MI,48861,2009,,
MI,48861,2010,,
MI,48861,2011,,
MI,48861,2012,,
MI,48861,2013,,
MI,48861,2014,,
MI,48861,2015,,
MI,48861,2005,,
MI,48861,2006,,
MI,48861,2007,,
MI,48861,2008,,
MI,48861,2009,,
MI,48861,2010,,
MI,48861,2011,,
MI,48861,2012,,
MI,48861,2013,,
MI,48861,2014,,
MI,48861,2015,,
MI,48862,2005,,
MI,48862,2006,,
MI,48862,2007,,
MI,48862,2008,,
MI,48862,2009,,
MI,48862,2010,,
MI,48862,2011,,
MI,48862,2012,,
MI,48862,2013,,
MI,48862,2014,,
MI,48862,2015,,
MI,48863,2005,,
MI,48863,2006,,
MI,48863,2007,,
MI,48863,2008,,
MI,48863,2009,,
MI,48863,2010,,
MI,48863,2011,,
MI,48863,2012,,
MI,48863,2013,,
MI,48863,2014,,
MI,48863,2015,,
MI,48864,2005,,
MI,48864,2006,,
MI,48864,2007,,
MI,48864,2008,,
MI,48864,2009,,
MI,48864,2010,,
MI,48864,2011,,
MI,48864,2012,,
MI,48864,2013,,
MI,48864,2014,,
MI,48864,2015,,
MI,48865,2005,,
MI,48865,2006,,
MI,48865,2007,,
MI,48865,2008,,
MI,48865,2009,,
MI,48865,2010,,
MI,48865,2011,,
MI,48865,2012,,
MI,48865,2013,,
MI,48865,2014,,
MI,48865,2015,,
MI,48865,2005,,
MI,48865,2006,,
MI,48865,2007,,
MI,48865,2008,,
MI,48865,2009,,
MI,48865,2010,,
MI,48865,2011,,
MI,48865,2012,,
MI,48865,2013,,
MI,48865,2014,,
MI,48865,2015,,
MI,48866,2005,,
MI,48866,2006,,
MI,48866,2007,,
MI,48866,2008,,
MI,48866,2009,,
MI,48866,2010,,
MI,48866,2011,,
MI,48866,2012,,
MI,48866,2013,,
MI,48866,2014,,
MI,48866,2015,,
MI,48866,2005,,
MI,48866,2006,,
MI,48866,2007,,
MI,48866,2008,,
MI,48866,2009,,
MI,48866,2010,,
MI,48866,2011,,
MI,48866,2012,,
MI,48866,2013,,
MI,48866,2014,,
MI,48866,2015,,
MI,48867,2005,,
MI,48867,2006,,
MI,48867,2007,,
MI,48867,2008,,
MI,48867,2009,,
MI,48867,2010,,
MI,48867,2011,,
MI,48867,2012,,
MI,48867,2013,,
MI,48867,2014,,
MI,48867,2015,,
MI,48870,2005,,
MI,48870,2006,,
MI,48870,2007,,
MI,48870,2008,,
MI,48870,2009,,
MI,48870,2010,,
MI,48870,2011,,
MI,48870,2012,,
MI,48870,2013,,
MI,48870,2014,,
MI,48870,2015,,
MI,48871,2005,,
MI,48871,2006,,
MI,48871,2007,,
MI,48871,2008,,
MI,48871,2009,,
MI,48871,2010,,
MI,48871,2011,,
MI,48871,2012,,
MI,48871,2013,,
MI,48871,2014,,
MI,48871,2015,,
MI,48872,2005,,
MI,48872,2006,,
MI,48872,2007,,
MI,48872,2008,,
MI,48872,2009,,
MI,48872,2010,,
MI,48872,2011,,
MI,48872,2012,,
MI,48872,2013,,
MI,48872,2014,,
MI,48872,2015,,
MI,48872,2005,,
MI,48872,2006,,
MI,48872,2007,,
MI,48872,2008,,
MI,48872,2009,,
MI,48872,2010,,
MI,48872,2011,,
MI,48872,2012,,
MI,48872,2013,,
MI,48872,2014,,
MI,48872,2015,,
MI,48872,2005,,
MI,48872,2006,,
MI,48872,2007,,
MI,48872,2008,,
MI,48872,2009,,
MI,48872,2010,,
MI,48872,2011,,
MI,48872,2012,,
MI,48872,2013,,
MI,48872,2014,,
MI,48872,2015,,
MI,48873,2005,,
MI,48873,2006,,
MI,48873,2007,,
MI,48873,2008,,
MI,48873,2009,,
MI,48873,2010,,
MI,48873,2011,,
MI,48873,2012,,
MI,48873,2013,,
MI,48873,2014,,
MI,48873,2015,,
MI,48873,2005,,
MI,48873,2006,,
MI,48873,2007,,
MI,48873,2008,,
MI,48873,2009,,
MI,48873,2010,,
MI,48873,2011,,
MI,48873,2012,,
MI,48873,2013,,
MI,48873,2014,,
MI,48873,2015,,
MI,48874,2005,,
MI,48874,2006,,
MI,48874,2007,,
MI,48874,2008,,
MI,48874,2009,,
MI,48874,2010,,
MI,48874,2011,,
MI,48874,2012,,
MI,48874,2013,,
MI,48874,2014,,
MI,48874,2015,,
MI,48875,2005,,
MI,48875,2006,,
MI,48875,2007,,
MI,48875,2008,,
MI,48875,2009,,
MI,48875,2010,,
MI,48875,2011,,
MI,48875,2012,,
MI,48875,2013,,
MI,48875,2014,,
MI,48875,2015,,
MI,48875,2005,,
MI,48875,2006,,
MI,48875,2007,,
MI,48875,2008,,
MI,48875,2009,,
MI,48875,2010,,
MI,48875,2011,,
MI,48875,2012,,
MI,48875,2013,,
MI,48875,2014,,
MI,48875,2015,,
MI,48876,2005,,
MI,48876,2006,,
MI,48876,2007,,
MI,48876,2008,,
MI,48876,2009,,
MI,48876,2010,,
MI,48876,2011,,
MI,48876,2012,,
MI,48876,2013,,
MI,48876,2014,,
MI,48876,2015,,
MI,48877,2005,,
MI,48877,2006,,
MI,48877,2007,,
MI,48877,2008,,
MI,48877,2009,,
MI,48877,2010,,
MI,48877,2011,,
MI,48877,2012,,
MI,48877,2013,,
MI,48877,2014,,
MI,48877,2015,,
MI,48877,2005,,
MI,48877,2006,,
MI,48877,2007,,
MI,48877,2008,,
MI,48877,2009,,
MI,48877,2010,,
MI,48877,2011,,
MI,48877,2012,,
MI,48877,2013,,
MI,48877,2014,,
MI,48877,2015,,
MI,48877,2005,,
MI,48877,2006,,
MI,48877,2007,,
MI,48877,2008,,
MI,48877,2009,,
MI,48877,2010,,
MI,48877,2011,,
MI,48877,2012,,
MI,48877,2013,,
MI,48877,2014,,
MI,48877,2015,,
MI,48878,2005,,
MI,48878,2006,,
MI,48878,2007,,
MI,48878,2008,,
MI,48878,2009,,
MI,48878,2010,,
MI,48878,2011,,
MI,48878,2012,,
MI,48878,2013,,
MI,48878,2014,,
MI,48878,2015,,
MI,48878,2005,,
MI,48878,2006,,
MI,48878,2007,,
MI,48878,2008,,
MI,48878,2009,,
MI,48878,2010,,
MI,48878,2011,,
MI,48878,2012,,
MI,48878,2013,,
MI,48878,2014,,
MI,48878,2015,,
MI,48879,2005,,
MI,48879,2006,,
MI,48879,2007,,
MI,48879,2008,,
MI,48879,2009,,
MI,48879,2010,,
MI,48879,2011,,
MI,48879,2012,,
MI,48879,2013,,
MI,48879,2014,,
MI,48879,2015,,
MI,48879,2005,,
MI,48879,2006,,
MI,48879,2007,,
MI,48879,2008,,
MI,48879,2009,,
MI,48879,2010,,
MI,48879,2011,,
MI,48879,2012,,
MI,48879,2013,,
MI,48879,2014,,
MI,48879,2015,,
MI,48880,2005,,
MI,48880,2006,,
MI,48880,2007,,
MI,48880,2008,,
MI,48880,2009,,
MI,48880,2010,,
MI,48880,2011,,
MI,48880,2012,,
MI,48880,2013,,
MI,48880,2014,,
MI,48880,2015,,
MI,48880,2005,,
MI,48880,2006,,
MI,48880,2007,,
MI,48880,2008,,
MI,48880,2009,,
MI,48880,2010,,
MI,48880,2011,,
MI,48880,2012,,
MI,48880,2013,,
MI,48880,2014,,
MI,48880,2015,,
MI,48881,2005,,
MI,48881,2006,,
MI,48881,2007,,
MI,48881,2008,,
MI,48881,2009,,
MI,48881,2010,,
MI,48881,2011,,
MI,48881,2012,,
MI,48881,2013,,
MI,48881,2014,,
MI,48881,2015,,
MI,48882,2005,,
MI,48882,2006,,
MI,48882,2007,,
MI,48882,2008,,
MI,48882,2009,,
MI,48882,2010,,
MI,48882,2011,,
MI,48882,2012,,
MI,48882,2013,,
MI,48882,2014,,
MI,48882,2015,,
MI,48883,2005,,
MI,48883,2006,,
MI,48883,2007,,
MI,48883,2008,,
MI,48883,2009,,
MI,48883,2010,,
MI,48883,2011,,
MI,48883,2012,,
MI,48883,2013,,
MI,48883,2014,,
MI,48883,2015,,
MI,48883,2005,,
MI,48883,2006,,
MI,48883,2007,,
MI,48883,2008,,
MI,48883,2009,,
MI,48883,2010,,
MI,48883,2011,,
MI,48883,2012,,
MI,48883,2013,,
MI,48883,2014,,
MI,48883,2015,,
MI,48883,2005,,
MI,48883,2006,,
MI,48883,2007,,
MI,48883,2008,,
MI,48883,2009,,
MI,48883,2010,,
MI,48883,2011,,
MI,48883,2012,,
MI,48883,2013,,
MI,48883,2014,,
MI,48883,2015,,
MI,48884,2005,,
MI,48884,2006,,
MI,48884,2007,,
MI,48884,2008,,
MI,48884,2009,,
MI,48884,2010,,
MI,48884,2011,,
MI,48884,2012,,
MI,48884,2013,,
MI,48884,2014,,
MI,48884,2015,,
MI,48884,2005,,
MI,48884,2006,,
MI,48884,2007,,
MI,48884,2008,,
MI,48884,2009,,
MI,48884,2010,,
MI,48884,2011,,
MI,48884,2012,,
MI,48884,2013,,
MI,48884,2014,,
MI,48884,2015,,
MI,48885,2005,,
MI,48885,2006,,
MI,48885,2007,,
MI,48885,2008,,
MI,48885,2009,,
MI,48885,2010,,
MI,48885,2011,,
MI,48885,2012,,
MI,48885,2013,,
MI,48885,2014,,
MI,48885,2015,,
MI,48885,2005,,
MI,48885,2006,,
MI,48885,2007,,
MI,48885,2008,,
MI,48885,2009,,
MI,48885,2010,,
MI,48885,2011,,
MI,48885,2012,,
MI,48885,2013,,
MI,48885,2014,,
MI,48885,2015,,
MI,48886,2005,,
MI,48886,2006,,
MI,48886,2007,,
MI,48886,2008,,
MI,48886,2009,,
MI,48886,2010,,
MI,48886,2011,,
MI,48886,2012,,
MI,48886,2013,,
MI,48886,2014,,
MI,48886,2015,,
MI,48886,2005,,
MI,48886,2006,,
MI,48886,2007,,
MI,48886,2008,,
MI,48886,2009,,
MI,48886,2010,,
MI,48886,2011,,
MI,48886,2012,,
MI,48886,2013,,
MI,48886,2014,,
MI,48886,2015,,
MI,48887,2005,,
MI,48887,2006,,
MI,48887,2007,,
MI,48887,2008,,
MI,48887,2009,,
MI,48887,2010,,
MI,48887,2011,,
MI,48887,2012,,
MI,48887,2013,,
MI,48887,2014,,
MI,48887,2015,,
MI,48888,2005,,
MI,48888,2006,,
MI,48888,2007,,
MI,48888,2008,,
MI,48888,2009,,
MI,48888,2010,,
MI,48888,2011,,
MI,48888,2012,,
MI,48888,2013,,
MI,48888,2014,,
MI,48888,2015,,
MI,48889,2005,,
MI,48889,2006,,
MI,48889,2007,,
MI,48889,2008,,
MI,48889,2009,,
MI,48889,2010,,
MI,48889,2011,,
MI,48889,2012,,
MI,48889,2013,,
MI,48889,2014,,
MI,48889,2015,,
MI,48889,2005,,
MI,48889,2006,,
MI,48889,2007,,
MI,48889,2008,,
MI,48889,2009,,
MI,48889,2010,,
MI,48889,2011,,
MI,48889,2012,,
MI,48889,2013,,
MI,48889,2014,,
MI,48889,2015,,
MI,48890,2005,,
MI,48890,2006,,
MI,48890,2007,,
MI,48890,2008,,
MI,48890,2009,,
MI,48890,2010,,
MI,48890,2011,,
MI,48890,2012,,
MI,48890,2013,,
MI,48890,2014,,
MI,48890,2015,,
MI,48890,2005,,
MI,48890,2006,,
MI,48890,2007,,
MI,48890,2008,,
MI,48890,2009,,
MI,48890,2010,,
MI,48890,2011,,
MI,48890,2012,,
MI,48890,2013,,
MI,48890,2014,,
MI,48890,2015,,
MI,48890,2005,,
MI,48890,2006,,
MI,48890,2007,,
MI,48890,2008,,
MI,48890,2009,,
MI,48890,2010,,
MI,48890,2011,,
MI,48890,2012,,
MI,48890,2013,,
MI,48890,2014,,
MI,48890,2015,,
MI,48891,2005,,
MI,48891,2006,,
MI,48891,2007,,
MI,48891,2008,,
MI,48891,2009,,
MI,48891,2010,,
MI,48891,2011,,
MI,48891,2012,,
MI,48891,2013,,
MI,48891,2014,,
MI,48891,2015,,
MI,48891,2005,,
MI,48891,2006,,
MI,48891,2007,,
MI,48891,2008,,
MI,48891,2009,,
MI,48891,2010,,
MI,48891,2011,,
MI,48891,2012,,
MI,48891,2013,,
MI,48891,2014,,
MI,48891,2015,,
MI,48892,2005,,
MI,48892,2006,,
MI,48892,2007,,
MI,48892,2008,,
MI,48892,2009,,
MI,48892,2010,,
MI,48892,2011,,
MI,48892,2012,,
MI,48892,2013,,
MI,48892,2014,,
MI,48892,2015,,
MI,48892,2005,,
MI,48892,2006,,
MI,48892,2007,,
MI,48892,2008,,
MI,48892,2009,,
MI,48892,2010,,
MI,48892,2011,,
MI,48892,2012,,
MI,48892,2013,,
MI,48892,2014,,
MI,48892,2015,,
MI,48893,2005,,
MI,48893,2006,,
MI,48893,2007,,
MI,48893,2008,,
MI,48893,2009,,
MI,48893,2010,,
MI,48893,2011,,
MI,48893,2012,,
MI,48893,2013,,
MI,48893,2014,,
MI,48893,2015,,
MI,48893,2005,,
MI,48893,2006,,
MI,48893,2007,,
MI,48893,2008,,
MI,48893,2009,,
MI,48893,2010,,
MI,48893,2011,,
MI,48893,2012,,
MI,48893,2013,,
MI,48893,2014,,
MI,48893,2015,,
MI,48894,2005,,
MI,48894,2006,,
MI,48894,2007,,
MI,48894,2008,,
MI,48894,2009,,
MI,48894,2010,,
MI,48894,2011,,
MI,48894,2012,,
MI,48894,2013,,
MI,48894,2014,,
MI,48894,2015,,
MI,48894,2005,,
MI,48894,2006,,
MI,48894,2007,,
MI,48894,2008,,
MI,48894,2009,,
MI,48894,2010,,
MI,48894,2011,,
MI,48894,2012,,
MI,48894,2013,,
MI,48894,2014,,
MI,48894,2015,,
MI,48894,2005,,
MI,48894,2006,,
MI,48894,2007,,
MI,48894,2008,,
MI,48894,2009,,
MI,48894,2010,,
MI,48894,2011,,
MI,48894,2012,,
MI,48894,2013,,
MI,48894,2014,,
MI,48894,2015,,
MI,48895,2005,,
MI,48895,2006,,
MI,48895,2007,,
MI,48895,2008,,
MI,48895,2009,,
MI,48895,2010,,
MI,48895,2011,,
MI,48895,2012,,
MI,48895,2013,,
MI,48895,2014,,
MI,48895,2015,,
MI,48896,2005,,
MI,48896,2006,,
MI,48896,2007,,
MI,48896,2008,,
MI,48896,2009,,
MI,48896,2010,,
MI,48896,2011,,
MI,48896,2012,,
MI,48896,2013,,
MI,48896,2014,,
MI,48896,2015,,
MI,48897,2005,,
MI,48897,2006,,
MI,48897,2007,,
MI,48897,2008,,
MI,48897,2009,,
MI,48897,2010,,
MI,48897,2011,,
MI,48897,2012,,
MI,48897,2013,,
MI,48897,2014,,
MI,48897,2015,,
MI,48901,2005,,
MI,48901,2006,,
MI,48901,2007,,
MI,48901,2008,,
MI,48901,2009,,
MI,48901,2010,,
MI,48901,2011,,
MI,48901,2012,,
MI,48901,2013,,
MI,48901,2014,,
MI,48901,2015,,
MI,48906,2005,,
MI,48906,2006,,
MI,48906,2007,,
MI,48906,2008,,
MI,48906,2009,,
MI,48906,2010,,
MI,48906,2011,,
MI,48906,2012,,
MI,48906,2013,,
MI,48906,2014,,
MI,48906,2015,,
MI,48906,2005,,
MI,48906,2006,,
MI,48906,2007,,
MI,48906,2008,,
MI,48906,2009,,
MI,48906,2010,,
MI,48906,2011,,
MI,48906,2012,,
MI,48906,2013,,
MI,48906,2014,,
MI,48906,2015,,
MI,48906,2005,,
MI,48906,2006,,
MI,48906,2007,,
MI,48906,2008,,
MI,48906,2009,,
MI,48906,2010,,
MI,48906,2011,,
MI,48906,2012,,
MI,48906,2013,,
MI,48906,2014,,
MI,48906,2015,,
MI,48906,2005,,
MI,48906,2006,,
MI,48906,2007,,
MI,48906,2008,,
MI,48906,2009,,
MI,48906,2010,,
MI,48906,2011,,
MI,48906,2012,,
MI,48906,2013,,
MI,48906,2014,,
MI,48906,2015,,
MI,48907,2005,,
MI,48907,2006,,
MI,48907,2007,,
MI,48907,2008,,
MI,48907,2009,,
MI,48907,2010,,
MI,48907,2011,,
MI,48907,2012,,
MI,48907,2013,,
MI,48907,2014,,
MI,48907,2015,,
MI,48908,2005,,
MI,48908,2006,,
MI,48908,2007,,
MI,48908,2008,,
MI,48908,2009,,
MI,48908,2010,,
MI,48908,2011,,
MI,48908,2012,,
MI,48908,2013,,
MI,48908,2014,,
MI,48908,2015,,
MI,48909,2005,,
MI,48909,2006,,
MI,48909,2007,,
MI,48909,2008,,
MI,48909,2009,,
MI,48909,2010,,
MI,48909,2011,,
MI,48909,2012,,
MI,48909,2013,,
MI,48909,2014,,
MI,48909,2015,,
MI,48910,2005,,
MI,48910,2006,,
MI,48910,2007,,
MI,48910,2008,,
MI,48910,2009,,
MI,48910,2010,,
MI,48910,2011,,
MI,48910,2012,,
MI,48910,2013,,
MI,48910,2014,,
MI,48910,2015,,
MI,48910,2005,,
MI,48910,2006,,
MI,48910,2007,,
MI,48910,2008,,
MI,48910,2009,,
MI,48910,2010,,
MI,48910,2011,,
MI,48910,2012,,
MI,48910,2013,,
MI,48910,2014,,
MI,48910,2015,,
MI,48911,2005,,
MI,48911,2006,,
MI,48911,2007,,
MI,48911,2008,,
MI,48911,2009,,
MI,48911,2010,,
MI,48911,2011,,
MI,48911,2012,,
MI,48911,2013,,
MI,48911,2014,,
MI,48911,2015,,
MI,48911,2005,,
MI,48911,2006,,
MI,48911,2007,,
MI,48911,2008,,
MI,48911,2009,,
MI,48911,2010,,
MI,48911,2011,,
MI,48911,2012,,
MI,48911,2013,,
MI,48911,2014,,
MI,48911,2015,,
MI,48912,2005,,
MI,48912,2006,,
MI,48912,2007,,
MI,48912,2008,,
MI,48912,2009,,
MI,48912,2010,,
MI,48912,2011,,
MI,48912,2012,,
MI,48912,2013,,
MI,48912,2014,,
MI,48912,2015,,
MI,48913,2005,,
MI,48913,2006,,
MI,48913,2007,,
MI,48913,2008,,
MI,48913,2009,,
MI,48913,2010,,
MI,48913,2011,,
MI,48913,2012,,
MI,48913,2013,,
MI,48913,2014,,
MI,48913,2015,,
MI,48915,2005,,
MI,48915,2006,,
MI,48915,2007,,
MI,48915,2008,,
MI,48915,2009,,
MI,48915,2010,,
MI,48915,2011,,
MI,48915,2012,,
MI,48915,2013,,
MI,48915,2014,,
MI,48915,2015,,
MI,48916,2005,,
MI,48916,2006,,
MI,48916,2007,,
MI,48916,2008,,
MI,48916,2009,,
MI,48916,2010,,
MI,48916,2011,,
MI,48916,2012,,
MI,48916,2013,,
MI,48916,2014,,
MI,48916,2015,,
MI,48917,2005,,
MI,48917,2006,,
MI,48917,2007,,
MI,48917,2008,,
MI,48917,2009,,
MI,48917,2010,,
MI,48917,2011,,
MI,48917,2012,,
MI,48917,2013,,
MI,48917,2014,,
MI,48917,2015,,
MI,48917,2005,,
MI,48917,2006,,
MI,48917,2007,,
MI,48917,2008,,
MI,48917,2009,,
MI,48917,2010,,
MI,48917,2011,,
MI,48917,2012,,
MI,48917,2013,,
MI,48917,2014,,
MI,48917,2015,,
MI,48918,2005,,
MI,48918,2006,,
MI,48918,2007,,
MI,48918,2008,,
MI,48918,2009,,
MI,48918,2010,,
MI,48918,2011,,
MI,48918,2012,,
MI,48918,2013,,
MI,48918,2014,,
MI,48918,2015,,
MI,48919,2005,,
MI,48919,2006,,
MI,48919,2007,,
MI,48919,2008,,
MI,48919,2009,,
MI,48919,2010,,
MI,48919,2011,,
MI,48919,2012,,
MI,48919,2013,,
MI,48919,2014,,
MI,48919,2015,,
MI,48921,2005,,
MI,48921,2006,,
MI,48921,2007,,
MI,48921,2008,,
MI,48921,2009,,
MI,48921,2010,,
MI,48921,2011,,
MI,48921,2012,,
MI,48921,2013,,
MI,48921,2014,,
MI,48921,2015,,
MI,48922,2005,,
MI,48922,2006,,
MI,48922,2007,,
MI,48922,2008,,
MI,48922,2009,,
MI,48922,2010,,
MI,48922,2011,,
MI,48922,2012,,
MI,48922,2013,,
MI,48922,2014,,
MI,48922,2015,,
MI,48924,2005,,
MI,48924,2006,,
MI,48924,2007,,
MI,48924,2008,,
MI,48924,2009,,
MI,48924,2010,,
MI,48924,2011,,
MI,48924,2012,,
MI,48924,2013,,
MI,48924,2014,,
MI,48924,2015,,
MI,48929,2005,,
MI,48929,2006,,
MI,48929,2007,,
MI,48929,2008,,
MI,48929,2009,,
MI,48929,2010,,
MI,48929,2011,,
MI,48929,2012,,
MI,48929,2013,,
MI,48929,2014,,
MI,48929,2015,,
MI,48930,2005,,
MI,48930,2006,,
MI,48930,2007,,
MI,48930,2008,,
MI,48930,2009,,
MI,48930,2010,,
MI,48930,2011,,
MI,48930,2012,,
MI,48930,2013,,
MI,48930,2014,,
MI,48930,2015,,
MI,48933,2005,,
MI,48933,2006,,
MI,48933,2007,,
MI,48933,2008,,
MI,48933,2009,,
MI,48933,2010,,
MI,48933,2011,,
MI,48933,2012,,
MI,48933,2013,,
MI,48933,2014,,
MI,48933,2015,,
MI,48937,2005,,
MI,48937,2006,,
MI,48937,2007,,
MI,48937,2008,,
MI,48937,2009,,
MI,48937,2010,,
MI,48937,2011,,
MI,48937,2012,,
MI,48937,2013,,
MI,48937,2014,,
MI,48937,2015,,
MI,48950,2005,,
MI,48950,2006,,
MI,48950,2007,,
MI,48950,2008,,
MI,48950,2009,,
MI,48950,2010,,
MI,48950,2011,,
MI,48950,2012,,
MI,48950,2013,,
MI,48950,2014,,
MI,48950,2015,,
MI,48951,2005,,
MI,48951,2006,,
MI,48951,2007,,
MI,48951,2008,,
MI,48951,2009,,
MI,48951,2010,,
MI,48951,2011,,
MI,48951,2012,,
MI,48951,2013,,
MI,48951,2014,,
MI,48951,2015,,
MI,48956,2005,,
MI,48956,2006,,
MI,48956,2007,,
MI,48956,2008,,
MI,48956,2009,,
MI,48956,2010,,
MI,48956,2011,,
MI,48956,2012,,
MI,48956,2013,,
MI,48956,2014,,
MI,48956,2015,,
MI,48980,2005,,
MI,48980,2006,,
MI,48980,2007,,
MI,48980,2008,,
MI,48980,2009,,
MI,48980,2010,,
MI,48980,2011,,
MI,48980,2012,,
MI,48980,2013,,
MI,48980,2014,,
MI,48980,2015,,
MI,49001,2005,,
MI,49001,2006,,
MI,49001,2007,,
MI,49001,2008,,
MI,49001,2009,,
MI,49001,2010,,
